294,661
716,1177
485,1348
1114,410
405,124
484,1027
105,584
819,1051
330,418
279,268
1101,1036
949,435
405,917
502,1477
748,1477
629,1178
1171,656
988,1461
267,254
1236,896
185,1097
666,185
39,124
653,781
198,689
1488,1197
380,894
584,439
91,485
1471,670
560,800
1135,1066
826,1178
620,1091
285,111
454,188
1365,1364
1499,1166
1362,88
1181,648
723,247
949,863
404,181
179,11
1166,863
1416,393
787,1056
397,740
886,1131
1484,608
661,25
944,314
450,898
1363,9
688,636
348,726
495,998
625,1499
24,466
1489,826
961,780
1218,23
245,418
325,1269
987,103
571,20
841,633
314,78
1141,1331
108,1471
874,1058
1304,812
181,510
1496,80
531,804
777,92
406,213
502,787
817,1153
515,1229
1317,598
386,1171
1107,1148
721,106
1032,1343
382,731
397,1165
338,907
766,1304
1148,635
729,598
409,512
518,529
1403,829
812,651
1107,467
198,995
423,1273
369,749
740,1059
313,923
455,214
748,83
339,231
504,842
106,122
1448,527
990,1319
701,1381
248,833
724,198
1363,791
445,920
162,479
814,718
371,589
47,1220
390,570
642,1060
627,907
1096,849
1159,828
1481,24
640,1350
1257,65
1279,1092
469,99
359,110
31,579
1258,1229
1360,1230
12,1261
1190,219
758,946
155,1279
628,591
840,1332
837,1485
693,1491
1097,603
928,636
1172,99
732,1452
883,114
277,1280
828,334
1100,298
1454,386
124,1352
1074,757
1304,305
428,134
1416,1053
1195,1326
143,206
971,1289
1367,1092
98,1129
1319,173
1496,266
722,531
1060,1150
347,1393
1397,741
1149,66
237,1107
1448,256
863,110
1375,1071
1267,1132
87,1343
1297,566
1044,738
729,856
1068,888
852,387
328,633
770,1094
1088,390
322,386
667,1326
1094,431
258,870
1128,283
920,918
554,1243
203,1480
601,1284
367,144
849,113
550,516
135,456
682,1323
1007,821
1191,464
1394,654
293,807
343,273
235,178
583,467
1434,396
277,162
439,294
370,325
31,514
114,719
824,40
127,846
1362,249
1387,661
1233,1047
1254,108
1310,453
