222,998
391,922
338,34
261,546
425,67
726,19
67,504
677,856
368,747
548,224
6,793
770,512
44,87
548,624
180,504
634,177
199,448
123,19
418,231
430,103
21,227
267,647
118,209
325,527
287,763
37,317
326,330
510,359
940,754
480,145
341,835
422,643
662,400
387,826
786,902
677,436
435,983
274,325
539,671
619,537
860,659
465,648
512,361
666,917
763,491
658,922
991,971
891,947
211,822
711,282
370,250
945,218
256,415
211,356
245,215
135,344
698,322
699,777
419,226
412,903
205,387
606,669
744,648
650,556
733,622
262,686
534,206
539,603
207,435
932,603
668,890
74,638
378,955
407,863
373,654
218,559
880,701
17,459
706,965
896,232
637,431
690,455
561,835
431,989
635,356
882,668
679,652
971,512
745,93
579,752
366,37
3,698
303,698
356,929
947,257
323,972
195,991
647,248
890,629
860,839
89,607
34,697
860,740
914,910
487,680
767,735
274,54
526,837
345,550
952,64
439,495
222,342
39,397
715,984
282,138
498,645
39,318
971,846
954,513
135,923
121,866
606,969
865,497
46,138
834,565
736,775
95,685
731,64
241,646
297,272
123,413
997,723
91,595
254,196
187,623
495,981
296,377
214,186
837,324
337,724
615,210
287,435
157,431
347,575
461,472
574,354
943,848
123,835
384,652
537,115
229,727
227,613
879,110
687,374
368,308
237,799
593,170
431,42
101,290
993,103
900,477
463,235
429,72
149,353
899,399
269,436
149,202
961,304
1,330
435,365
19,397
661,59
240,501
770,99
193,523
406,179
688,428
592,508
783,299
942,953
221,662
30,785
120,710
822,452
768,625
295,534
679,293
53,548
51,957
9,974
931,461
891,385
629,969
329,249
703,647
449,205
611,15
925,75
594,91
82,725
431,880
433,190
329,368
896,189
22,463
193,797
313,451
506,125
203,88
231,600
977,646
860,189
874,299
422,134
197,594
394,704
523,529
294,472
211,559
465,914
290,658
834,844
376,892
347,157
96,827
960,987
500,792
865,816
56,407
496,186
400,137
49,327
37,387
88,303
687,396
180,142
984,735
410,350
679,205
591,725
621,625
609,600
199,600
191,274
254,541
870,430
946,784
293,184
937,812
534,51
835,754
497,80
97,40
819,911
766,706
743,602
347,936
371,7
855,669
706,48
896,994
792,438
363,790
5,261
476,768
908,909
740,117
156,402
981,339
838,75
832,533
957,196
177,974
847,360
428,306
607,809
671,423
929,969
401,260
548,141
411,333
292,407
458,731
743,813
694,418
412,590
347,348
774,925
848,211
860,890
673,453
364,443
120,513
956,547
873,638
204,485
162,953
125,382
620,467
509,877
999,257
139,292
369,441
419,388
650,852
53,532
560,802
298,976
917,117
124,244
588,906
957,824
546,104
485,908
808,911
888,360
326,370
813,578
623,486
511,732
846,941
938,176
280,330
226,741
548,48
464,870
448,683
388,820
501,824
327,4
906,954
97,689
330,569
910,20
988,687
660,763
276,993
943,147
750,725
577,193
545,58
347,451
721,9
41,297
879,374
347,228
837,993
703,858
86,632
765,824
796,620
174,321
969,206
710,791
211,508
995,23
801,821
613,482
30,184
963,998
51,180
326,997
720,135
494,467
368,912
33,45
143,347
762,910
801,184
97,420
359,997
359,128
532,918
914,741
448,201
99,568
799,2
343,128
929,41
382,276
395,5
218,81
378,802
532,624
697,571
335,14
753,822
606,290
626,565
68,791
227,547
555,340
445,836
277,149
209,995
37,249
850,527
268,13
707,995
276,352
966,632
899,674
292,2
670,705
128,39
661,315
392,198
433,4
740,71
265,235
619,922
68,812
719,754
946,504
820,354
647,575
487,708
844,783
959,113
467,421
928,689
503,836
882,113
122,637
315,250
249,878
620,899
742,35
310,618
891,229
832,294
886,987
776,569
98,910
936,952
11,886
930,523
874,733
800,297
189,679
561,41
763,108
882,918
433,892
214,478
308,239
11,975
747,477
194,939
384,376
49,131
992,338
571,96
740,82
727,672
294,388
722,169
41,678
282,169
991,485
843,99
890,852
985,82
462,180
831,332
636,76
361,213
657,367
15,725
268,815
931,299
226,178
368,725
826,619
997,758
888,513
270,147
125,842
757,445
756,597
816,43
657,20
280,806
911,770
97,256
343,765
495,768
792,372
418,962
418,513
950,854
99,891
161,2
810,826
381,152
843,329
583,288
229,239
82,554
802,329
855,977
219,996
74,498
998,946
829,146
187,337
872,764
856,20
517,701
273,356
773,179
606,968
510,197
179,136
527,903
933,700
612,605
345,864
756,521
205,646
248,461
416,958
247,841
263,484
41,965
4,41
198,636
974,208
756,762
810,959
53,481
816,235
616,908
338,906
32,377
443,953
80,952
195,971
776,956
625,257
284,874
444,80
523,115
177,104
541,397
757,345
470,352
670,558
534,28
703,547
787,507
374,294
899,762
719,127
900,644
59,325
194,351
665,650
455,37
525,237
110,124
850,740
303,558
10,337
640,219
703,890
713,767
475,941
846,450
400,352
125,567
957,670
52,4
166,342
711,681
437,295
509,321
554,61
223,158
661,715
675,61
437,241
106,780
253,752
54,759
667,251
134,493
951,881
353,444
664,329
497,523
282,578
51,338
240,351
997,337
715,204
138,453
512,64
804,179
229,472
602,279
196,720
175,426
552,600
245,750
683,610
69,540
87,252
545,844
754,476
680,565
988,704
658,121
88,733
281,387
346,241
30,11
964,9
902,545
563,100
869,818
834,887
939,431
600,977
579,918
363,954
638,787
237,838
679,31
593,4
468,437
723,159
884,698
14,68
862,386
343,94
355,363
806,514
403,336
694,26
446,166
487,47
754,52
829,998
97,275
749,877
702,269
811,907
233,321
327,595
408,45
319,573
943,687
384,273
511,263
231,498
87,563
436,415
17,18
495,960
748,592
393,665
831,703
382,360
497,994
364,994
767,10
494,635
207,216
76,8
652,812
250,725
771,89
768,311
524,337
121,923
609,793
531,335
415,119
549,246
587,577
860,504
606,76
919,643
319,748
623,100
386,376
844,17
715,248
166,663
967,432
42,877
866,386
169,993
856,932
391,6
715,976
149,641
580,621
738,544
753,801
24,110
612,936
239,48
624,738
996,84
749,379
676,154
956,610
219,663
369,451
414,348
272,455
630,688
144,442
351,389
503,126
636,103
799,23
670,439
887,726
178,708
101,906
311,931
333,665
390,474
477,848
621,882
358,771
208,947
645,980
114,68
451,863
931,855
74,763
760,864
884,712
934,394
628,198
705,831
887,269
101,260
686,572
882,971
116,928
311,467
892,15
316,49
176,135
584,350
131,952
837,48
118,183
835,338
438,80
594,775
976,809
620,923
49,419
464,340
779,638
526,926
67,649
632,855
761,477
287,686
98,41
381,74
378,643
320,58
692,90
213,908
118,721
640,526
475,844
441,600
252,273
241,968
604,996
971,55
543,427
290,937
665,750
550,358
572,451
998,174
282,406
993,604
635,480
487,600
506,629
424,849
110,211
39,300
891,659
489,943
227,636
523,552
881,478
483,629
461,626
554,67
355,786
969,876
486,367
368,619
358,170
364,726
486,800
443,708
799,218
365,727
864,28
126,376
831,47
637,802
654,767
591,88
195,719
794,949
918,621
605,441
552,757
288,924
926,875
94,751
599,697
917,274
656,526
34,478
489,405
264,626
681,398
867,96
333,139
527,61
662,55
499,953
466,952
641,991
822,641
896,195
501,789
492,95
643,290
493,791
179,988
89,386
942,112
446,778
34,791
605,23
455,914
681,753
752,629
609,100
61,873
766,462
608,519
217,199
248,222
195,597
368,278
883,603
899,433
603,376
699,967
724,729
158,600
228,868
960,199
437,266
287,797
185,953
203,541
246,495
540,780
972,876
503,50
461,201
996,253
113,18
374,292
135,19
729,412
279,954
184,622
168,169
592,264
91,639
147,772
993,287
33,279
227,300
383,615
661,139
954,852
522,378
388,742
579,310
144,249
1000,280
911,798
792,771
166,643
857,103
138,226
585,831
98,638
180,365
233,959
184,825
804,127
761,18
895,719
628,71
619,330
232,332
539,269
35,132
163,12
216,735
422,124
5,327
351,537
24,533
699,469
393,102
789,80
892,970
614,166
237,458
971,344
156,421
423,668
607,894
767,857
732,983
720,361
880,503
323,337
243,513
261,93
856,488
102,489
272,711
519,489
357,650
134,1
919,182
490,877
725,169
936,450
907,342
21,8
436,526
445,929
339,577
117,324
990,531
574,693
141,693
1,170
954,88
198,924
435,672
68,144
642,662
882,787
65,500
742,99
469,860
246,416
692,584
32,459
321,522
563,122
118,427
894,933
65,831
864,851
504,135
406,656
241,669
110,217
74,106
476,498
39,560
210,53
15,566
253,330
248,439
763,713
996,264
570,65
322,381
479,648
645,584
222,268
393,122
220,168
381,61
680,74
805,711
75,902
228,871
226,143
459,582
672,509
293,272
368,768
709,149
75,287
620,282
120,34
890,805
497,151
302,843
602,84
23,904
779,562
626,734
423,871
950,841
