1108,967
1118,1385
1814,858
1821,388
979,1733
1605,1141
76,1106
559,269
1397,843
1068,691
1629,1414
671,242
1642,1253
811,871
325,294
49,844
1821,331
946,323
1684,1313
522,1229
398,1745
324,1700
1371,238
399,1430
1222,1329
1895,652
205,75
1096,1511
912,151
1534,249
1038,18
439,1342
649,1804
1772,558
538,1263
1724,590
478,1745
64,1024
498,313
1133,478
1292,1605
1843,652
1473,673
1552,495
816,862
79,1252
715,1374
1112,648
1074,932
1831,527
707,374
1187,110
1214,755
982,915
450,1455
807,894
286,1325
1663,1289
941,1620
1779,526
1623,1241
16,1656
1710,307
1434,1124
303,753
616,1265
712,754
333,122
1717,1677
979,1876
394,597
269,1894
244,155
483,1011
818,353
1672,1432
421,1538
601,545
1625,1112
833,118
1613,194
1550,426
1275,731
1777,33
683,516
794,401
753,1883
1258,1228
825,373
1309,1615
152,641
1587,653
1411,1751
1070,1776
1465,1017
759,710
1592,307
926,1630
136,295
376,299
1476,1844
1437,1199
645,753
574,796
544,624
1317,334
437,658
461,1522
917,859
1040,587
148,1799
985,276
600,689
1308,1573
1751,294
52,632
155,243
918,279
923,1347
1878,749
604,853
1796,366
775,244
1143,725
130,768
1058,1776
1863,116
406,563
1085,649
753,1784
1595,85
1848,1770
1776,76
374,1716
923,396
1380,897
1574,893
1784,16
1747,284
341,1138
406,51
570,960
660,646
1516,641
73,505
1194,648
1628,1441
235,159
1877,1055
1889,159
1752,261
870,1179
1354,1015
548,1822
1711,1314
307,705
51,1041
1807,560
1503,1630
1537,1395
1004,1493
279,961
1757,547
955,1642
195,312
819,1266
854,396
1137,549
1470,1577
463,1641
351,195
1765,1053
558,1133
1112,1474
1435,1556
811,1601
266,1365
1242,1346
438,40
1577,782
1897,382
930,279
143,1154
1192,381
1407,349
608,67
1689,1282
494,964
568,870
868,1688
411,1614
807,814
1170,1638
952,383
949,930
835,949
1092,1339
238,1572
1282,1138
613,1454
499,839
609,372
682,234
985,1478
381,1374
813,1634
470,568
1416,1781
1358,903
857,39
124,1191
1338,971
418,195
1523,377
1651,323
93,181
37,148
1154,187
25,1542
492,152
814,1244
1315,112
766,1866
1897,871
853,350
257,82
726,1439
183,1609
575,1209
1065,631
386,1391
20,1590
906,389
989,370
743,1159
225,1630
858,622
647,1066
663,793
494,1874
610,683
1434,580
1007,1382
1817,1888
1807,130
1461,1733
91,725
1646,1029
1471,1825
1382,654
1565,1358
1110,508
605,1241
586,13
1554,1603
582,1570
1029,758
5,1357
1663,1368
842,1309
1421,1581
200,709
1587,721
1482,230
750,388
803,827
343,1832
240,1338
872,540
116,700
1845,998
