0.88,0.2,0.6,0.79,0.53,0.68,0.31,0.32,0.18,0.22,0.17,0.92,0.94,0.27,0.51,0.12,0.78,0.03,0.44,0.44,0.05,0.65,0.16,0.43,0.32,0.38,0.43,0.1,0.29,0.98,0.99,0.1,0.53,0.83,0.93,0.98,0.2,0.81,0.88,0.57,0.71,0.45,0.91,0.64,0.3,0.42,0.84,0.29,0.22,0.91,0.58,0.7,0.75,0.25,0.67,0.65,0.7,0.29,0.65,0.45,0.65,0.56,0.97,0.59,0.58,0.88,0.79,0.37,0.03,0.31,0.75,0.89,0.35,0.84,0.86,0.65,0.07,0.17,0.91,0.75,0.1,0.05,0.27,0.95,0.89,0.5,0.8,0.7,0.4,0.96,0.94,0.8,0.8,0.4,0.5,0.3,0.2,0.3,0.2,0.2
1501,266
1,4
2,5
3,5
4,5
3,6
4,6
5,6
1,7
3,7
3,8
4,8
6,8
2,9
6,9
1,10
4,10
5,10
7,10
8,10
3,11
6,11
1,12
5,12
2,13
5,13
12,13
2,14
7,14
10,14
10,15
11,15
7,16
8,16
9,16
10,16
11,16
12,16
4,17
7,17
14,17
15,17
6,18
8,18
13,18
14,18
2,19
4,19
5,19
7,19
11,19
12,19
16,19
17,19
3,20
4,20
5,20
8,20
13,20
17,20
1,21
7,21
9,21
11,21
12,21
14,21
18,21
1,22
5,22
7,22
10,22
16,22
20,22
4,23
12,23
14,23
20,23
21,23
1,24
3,24
6,24
10,24
16,24
17,24
2,25
3,25
4,25
6,25
7,25
10,25
16,25
18,25
20,25
4,26
5,26
6,26
8,26
11,26
21,26
23,26
2,27
25,27
26,27
4,28
7,28
10,28
11,28
14,28
15,28
19,28
23,28
24,28
26,28
2,29
3,29
6,29
11,29
15,29
24,29
25,29
26,29
27,29
28,29
1,30
2,30
7,30
9,30
10,30
16,30
22,30
25,30
26,30
3,31
6,31
10,31
11,31
12,31
18,31
19,31
20,31
24,31
26,31
28,31
29,31
30,31
3,32
9,32
10,32
15,32
18,32
20,32
21,32
23,32
24,32
30,32
6,33
7,33
12,33
13,33
14,33
15,33
16,33
18,33
19,33
21,33
24,33
5,34
8,34
13,34
16,34
20,34
23,34
25,34
29,34
32,34
2,35
4,35
10,35
15,35
17,35
22,35
23,35
24,35
28,35
30,35
4,36
10,36
11,36
12,36
15,36
16,36
18,36
21,36
22,36
24,36
10,37
14,37
17,37
18,37
33,37
34,37
11,38
14,38
16,38
17,38
25,38
26,38
31,38
32,38
37,38
8,39
9,39
10,39
11,39
12,39
15,39
16,39
23,39
24,39
26,39
29,39
31,39
38,39
2,40
5,40
7,40
8,40
11,40
14,40
17,40
18,40
19,40
21,40
22,40
29,40
33,40
34,40
2,41
4,41
5,41
9,41
13,41
15,41
16,41
20,41
25,41
26,41
29,41
33,41
38,41
7,42
9,42
11,42
14,42
15,42
19,42
29,42
40,42
1,43
2,43
11,43
12,43
13,43
17,43
18,43
41,43
1,44
4,44
5,44
6,44
7,44
9,44
13,44
15,44
17,44
25,44
27,44
30,44
32,44
33,44
34,44
39,44
4,45
9,45
12,45
22,45
32,45
43,45
1,46
3,46
8,46
12,46
13,46
14,46
16,46
17,46
19,46
21,46
29,46
34,46
35,46
36,46
37,46
39,46
41,46
5,47
6,47
9,47
10,47
18,47
23,47
26,47
29,47
33,47
34,47
43,47
45,47
1,48
3,48
4,48
5,48
13,48
14,48
16,48
18,48
21,48
22,48
24,48
31,48
32,48
35,48
36,48
39,48
40,48
43,48
44,48
45,48
7,49
8,49
9,49
10,49
14,49
15,49
16,49
19,49
21,49
27,49
29,49
30,49
31,49
34,49
35,49
38,49
44,49
45,49
1,50
5,50
10,50
11,50
15,50
17,50
24,50
34,50
39,50
40,50
46,50
48,50
49,50
1,51
2,51
3,51
6,51
8,51
17,51
18,51
19,51
25,51
27,51
29,51
30,51
31,51
32,51
38,51
39,51
40,51
44,51
45,51
46,51
47,51
48,51
7,52
9,52
12,52
14,52
27,52
28,52
32,52
36,52
37,52
42,52
45,52
47,52
1,53
3,53
7,53
13,53
15,53
19,53
20,53
28,53
34,53
37,53
3,54
5,54
6,54
7,54
13,54
16,54
17,54
30,54
32,54
37,54
38,54
39,54
42,54
48,54
53,54
1,55
2,55
6,55
7,55
9,55
12,55
18,55
19,55
25,55
27,55
30,55
35,55
37,55
40,55
42,55
47,55
49,55
50,55
2,56
6,56
7,56
10,56
13,56
14,56
16,56
17,56
23,56
28,56
31,56
32,56
34,56
43,56
47,56
6,57
7,57
8,57
9,57
10,57
11,57
42,57
43,57
49,57
50,57
56,57
6,58
9,58
10,58
12,58
14,58
16,58
17,58
19,58
21,58
22,58
23,58
28,58
31,58
33,58
35,58
39,58
44,58
47,58
3,59
8,59
10,59
15,59
21,59
22,59
30,59
34,59
35,59
42,59
46,59
53,59
3,60
6,60
9,60
12,60
16,60
20,60
21,60
23,60
25,60
26,60
28,60
30,60
35,60
41,60
43,60
47,60
53,60
54,60
55,60
56,60
4,61
9,61
10,61
11,61
18,61
25,61
26,61
27,61
30,61
39,61
40,61
44,61
48,61
50,61
53,61
59,61
1,62
8,62
10,62
15,62
18,62
20,62
25,62
27,62
28,62
29,62
31,62
32,62
36,62
42,62
44,62
45,62
50,62
54,62
59,62
2,63
15,63
16,63
20,63
22,63
24,63
25,63
33,63
34,63
45,63
48,63
54,63
1,64
4,64
17,64
22,64
26,64
29,64
33,64
35,64
39,64
42,64
45,64
49,64
52,64
55,64
56,64
59,64
4,65
5,65
6,65
7,65
10,65
11,65
14,65
18,65
21,65
23,65
24,65
25,65
35,65
36,65
43,65
45,65
48,65
50,65
51,65
52,65
58,65
59,65
60,65
64,65
5,66
7,66
11,66
12,66
14,66
20,66
21,66
22,66
28,66
35,66
37,66
41,66
51,66
54,66
57,66
6,67
9,67
18,67
20,67
22,67
24,67
27,67
28,67
30,67
31,67
32,67
33,67
35,67
36,67
42,67
44,67
45,67
49,67
50,67
51,67
54,67
60,67
63,67
64,67
1,68
2,68
5,68
9,68
11,68
13,68
20,68
25,68
30,68
32,68
33,68
39,68
48,68
49,68
53,68
59,68
61,68
64,68
1,69
2,69
6,69
9,69
13,69
19,69
29,69
38,69
42,69
43,69
44,69
47,69
48,69
50,69
58,69
59,69
60,69
68,69
14,70
16,70
17,70
18,70
19,70
21,70
23,70
24,70
26,70
27,70
32,70
33,70
36,70
39,70
46,70
50,70
53,70
66,70
69,70
3,71
9,71
10,71
18,71
24,71
28,71
31,71
33,71
36,71
40,71
42,71
43,71
44,71
48,71
50,71
53,71
58,71
63,71
66,71
2,72
5,72
11,72
12,72
17,72
18,72
19,72
24,72
25,72
28,72
42,72
47,72
50,72
55,72
58,72
61,72
63,72
71,72
1,73
9,73
11,73
12,73
13,73
14,73
18,73
22,73
26,73
27,73
30,73
34,73
39,73
41,73
45,73
48,73
49,73
57,73
60,73
62,73
72,73
1,74
3,74
4,74
5,74
7,74
8,74
13,74
14,74
15,74
23,74
28,74
33,74
35,74
39,74
42,74
45,74
50,74
51,74
52,74
56,74
57,74
58,74
60,74
64,74
2,75
8,75
10,75
11,75
12,75
27,75
29,75
33,75
39,75
46,75
48,75
49,75
51,75
54,75
56,75
57,75
59,75
64,75
71,75
73,75
2,76
3,76
5,76
6,76
10,76
11,76
12,76
13,76
17,76
22,76
23,76
25,76
31,76
33,76
36,76
38,76
41,76
45,76
46,76
48,76
49,76
56,76
57,76
64,76
73,76
4,77
8,77
12,77
15,77
17,77
18,77
20,77
25,77
26,77
31,77
32,77
34,77
35,77
40,77
41,77
43,77
49,77
56,77
57,77
60,77
62,77
65,77
70,77
72,77
73,77
74,77
2,78
3,78
4,78
5,78
9,78
13,78
19,78
23,78
24,78
25,78
28,78
32,78
33,78
36,78
38,78
40,78
42,78
49,78
52,78
54,78
55,78
56,78
60,78
64,78
66,78
73,78
75,78
4,79
9,79
10,79
11,79
12,79
29,79
30,79
32,79
39,79
42,79
44,79
46,79
50,79
55,79
56,79
57,79
60,79
61,79
66,79
69,79
75,79
78,79
3,80
4,80
8,80
9,80
13,80
18,80
21,80
25,80
27,80
32,80
33,80
35,80
37,80
38,80
40,80
42,80
48,80
49,80
50,80
54,80
56,80
58,80
59,80
60,80
63,80
65,80
67,80
68,80
69,80
74,80
75,80
77,80
79,80
1,81
5,81
10,81
11,81
13,81
16,81
19,81
22,81
27,81
28,81
30,81
31,81
39,81
43,81
45,81
47,81
48,81
49,81
50,81
52,81
55,81
58,81
59,81
68,81
70,81
73,81
74,81
7,82
8,82
9,82
11,82
12,82
13,82
16,82
20,82
21,82
24,82
30,82
32,82
36,82
38,82
47,82
49,82
52,82
55,82
57,82
60,82
62,82
64,82
66,82
67,82
68,82
69,82
70,82
79,82
9,83
12,83
14,83
15,83
17,83
21,83
24,83
26,83
28,83
32,83
34,83
35,83
40,83
42,83
44,83
46,83
47,83
50,83
51,83
52,83
55,83
56,83
60,83
64,83
66,83
68,83
75,83
77,83
78,83
79,83
81,83
2,84
3,84
4,84
6,84
7,84
8,84
14,84
31,84
32,84
34,84
39,84
43,84
48,84
49,84
50,84
54,84
58,84
69,84
70,84
72,84
74,84
75,84
76,84
3,85
5,85
7,85
13,85
15,85
19,85
20,85
21,85
23,85
24,85
26,85
33,85
35,85
36,85
38,85
44,85
46,85
47,85
48,85
53,85
62,85
65,85
66,85
67,85
68,85
72,85
77,85
81,85
1,86
2,86
6,86
10,86
12,86
14,86
16,86
19,86
22,86
23,86
25,86
37,86
38,86
39,86
40,86
43,86
46,86
51,86
52,86
55,86
56,86
59,86
61,86
62,86
69,86
79,86
84,86
5,87
7,87
8,87
9,87
10,87
12,87
13,87
17,87
18,87
25,87
26,87
27,87
33,87
34,87
35,87
37,87
42,87
43,87
48,87
59,87
60,87
64,87
66,87
71,87
72,87
76,87
80,87
83,87
2,88
3,88
6,88
10,88
11,88
18,88
20,88
25,88
27,88
32,88
33,88
36,88
37,88
41,88
45,88
47,88
49,88
53,88
54,88
55,88
63,88
67,88
74,88
75,88
78,88
81,88
82,88
84,88
86,88
1,89
3,89
7,89
8,89
12,89
14,89
18,89
23,89
25,89
29,89
32,89
33,89
36,89
37,89
39,89
43,89
44,89
45,89
48,89
50,89
66,89
73,89
74,89
78,89
82,89
83,89
87,89
88,89
2,90
5,90
13,90
16,90
17,90
20,90
21,90
22,90
23,90
30,90
31,90
32,90
33,90
35,90
40,90
41,90
44,90
45,90
48,90
49,90
52,90
55,90
69,90
72,90
75,90
77,90
79,90
82,90
84,90
88,90
3,91
5,91
7,91
8,91
10,91
15,91
19,91
20,91
28,91
30,91
32,91
34,91
38,91
40,91
41,91
43,91
61,91
64,91
67,91
69,91
71,91
79,91
81,91
82,91
85,91
87,91
90,91
1,92
11,92
14,92
16,92
20,92
21,92
29,92
30,92
31,92
41,92
49,92
51,92
55,92
57,92
64,92
67,92
71,92
74,92
77,92
80,92
84,92
85,92
2,93
7,93
9,93
11,93
21,93
27,93
30,93
34,93
35,93
36,93
43,93
48,93
49,93
55,93
60,93
62,93
64,93
66,93
69,93
72,93
74,93
84,93
92,93
12,94
19,94
23,94
27,94
29,94
32,94
34,94
36,94
38,94
39,94
47,94
52,94
54,94
55,94
56,94
61,94
63,94
64,94
81,94
82,94
83,94
84,94
86,94
88,94
4,95
5,95
8,95
11,95
14,95
17,95
18,95
23,95
29,95
30,95
32,95
33,95
39,95
40,95
41,95
50,95
57,95
58,95
59,95
64,95
69,95
75,95
81,95
82,95
87,95
88,95
1,96
6,96
8,96
11,96
18,96
23,96
24,96
26,96
27,96
28,96
31,96
34,96
39,96
43,96
47,96
54,96
55,96
62,96
63,96
66,96
68,96
69,96
70,96
72,96
73,96
80,96
83,96
91,96
93,96
2,97
4,97
8,97
13,97
16,97
19,97
20,97
23,97
32,97
33,97
36,97
38,97
39,97
42,97
45,97
47,97
50,97
61,97
63,97
66,97
67,97
68,97
69,97
76,97
77,97
78,97
80,97
83,97
84,97
85,97
89,97
92,97
93,97
3,98
7,98
8,98
11,98
12,98
14,98
17,98
19,98
20,98
21,98
24,98
25,98
34,98
36,98
37,98
39,98
45,98
47,98
50,98
59,98
60,98
62,98
63,98
71,98
80,98
81,98
82,98
83,98
93,98
96,98
3,99
8,99
9,99
10,99
11,99
13,99
16,99
17,99
18,99
19,99
25,99
26,99
27,99
37,99
39,99
40,99
45,99
48,99
49,99
51,99
53,99
57,99
65,99
71,99
77,99
78,99
79,99
81,99
82,99
83,99
88,99
89,99
91,99
94,99
95,99
96,99
1,100
2,100
4,100
8,100
10,100
14,100
18,100
21,100
24,100
25,100
28,100
29,100
30,100
32,100
35,100
36,100
43,100
44,100
48,100
53,100
55,100
56,100
57,100
65,100
66,100
69,100
70,100
73,100
78,100
79,100
81,100
83,100
86,100
88,100
91,100
96,100
62,8,2
91,65,2
17,80,5
78,61,5
24,17,5
98,52,2
20,31,2
68,62,1
76,98,3
70,53,4
53,71,5
24,99,1
7,99,3
1,18,3
71,65,3
60,83,2
8,72,2
59,49,3
36,68,4
61,93,4
21,84,3
61,36,2
3,63,1
48,61,5
76,85,5
100,71,2
22,21,5
45,82,5
56,19,1
67,74,2
36,14,1
66,75,3
7,36,5
99,67,4
65,53,3
13,18,5
19,4,3
90,68,5
10,42,5
24,77,4
90,13,4
33,54,2
94,2,5
42,76,5
27,4,1
45,93,1
73,20,1
49,76,2
13,97,1
39,45,5
20,79,3
27,34,1
58,100,3
43,42,4
86,8,5
20,40,2
81,65,3
11,19,5
3,77,3
44,85,1
8,92,1
3,47,2
29,37,3
4,46,2
40,75,2
80,8,4
70,69,5
97,61,5
59,66,3
46,32,4
25,41,2
8,88,2
76,72,1
66,87,2
70,25,3
66,12,4
3,72,1
34,100,1
64,95,1
42,27,1
38,37,3
50,52,2
24,64,1
47,30,5
63,88,1
13,79,2
49,53,1
82,68,2
26,78,2
48,73,3
1,62,3
26,24,3
68,32,2
68,48,5
23,30,4
76,20,4
12,60,2
48,46,1
21,3,5
22,66,1
48,24,4
7,85,4
40,94,1
28,94,3
62,9,4
35,100,4
59,46,1
74,11,5
88,58,5
3,54,1
37,43,2
64,49,4
37,90,3
36,19,4
4,17,1
46,74,4
92,13,3
60,3,5
94,86,4
49,98,5
49,13,1
35,85,2
48,77,1
3,26,1
5,27,4
3,74,3
